date,region,type,first_dose,second_dose
2021-03-22,Flanders,Pfizer/BioNTech,2231,3753
2021-03-22,Flanders,Moderna,61,1
2021-03-22,Flanders,AstraZeneca/Oxford,5060,2
2021-03-22,Wallonia,,0,0
2021-03-22,Wallonia,Pfizer/BioNTech,5798,1062
2021-03-22,Wallonia,Moderna,1321,5
2021-03-22,Wallonia,AstraZeneca/Oxford,9481,1
2021-03-22,Brussels,,0,0
2021-03-22,Brussels,Pfizer/BioNTech,190,172
2021-03-22,Brussels,Moderna,645,94
2021-03-22,Brussels,AstraZeneca/Oxford,2395,0
2021-03-22,Ostbelgien,,0,0
2021-03-22,Ostbelgien,Pfizer/BioNTech,8,2
2021-03-22,Ostbelgien,Moderna,0,0
2021-03-22,Ostbelgien,AstraZeneca/Oxford,14,0
2021-03-23,,Pfizer/BioNTech,31,19
2021-03-23,,Moderna,26,1
2021-03-23,,AstraZeneca/Oxford,49,0
2021-03-23,Flanders,,0,0
2021-03-23,Flanders,Pfizer/BioNTech,1039,3700
2021-03-23,Flanders,Moderna,25,4
2021-03-23,Flanders,AstraZeneca/Oxford,15261,2
2021-03-23,Wallonia,,0,0
2021-03-23,Wallonia,Pfizer/BioNTech,12664,1128
2021-03-23,Wallonia,Moderna,974,6
2021-03-23,Wallonia,AstraZeneca/Oxford,6913,0
2021-03-23,Brussels,,0,0
2021-03-23,Brussels,Pfizer/BioNTech,365,599
2021-03-23,Brussels,Moderna,629,94
2021-03-23,Brussels,AstraZeneca/Oxford,3737,0
2021-03-23,Ostbelgien,,0,0
2021-03-23,Ostbelgien,Pfizer/BioNTech,318,1
2021-03-23,Ostbelgien,Moderna,0,0
2021-03-23,Ostbelgien,AstraZeneca/Oxford,175,0
2021-03-24,,Pfizer/BioNTech,59,45
2021-03-24,,Moderna,8,2
2021-03-24,,AstraZeneca/Oxford,27,0
2021-03-24,Flanders,,0,0
2021-03-24,Flanders,Pfizer/BioNTech,17496,7364
2021-03-24,Flanders,Moderna,65,8
2021-03-24,Flanders,AstraZeneca/Oxford,7827,2
2021-03-24,Wallonia,,0,0
2021-03-24,Wallonia,Pfizer/BioNTech,11629,1406
2021-03-24,Wallonia,Moderna,1701,2
2021-03-24,Wallonia,AstraZeneca/Oxford,6147,1
2021-03-24,Brussels,,1,0
2021-03-24,Brussels,Pfizer/BioNTech,1251,1488
2021-03-24,Brussels,Moderna,695,85
2021-03-24,Brussels,AstraZeneca/Oxford,3590,0
2021-03-24,Ostbelgien,,0,0
2021-03-24,Ostbelgien,Pfizer/BioNTech,327,4
2021-03-24,Ostbelgien,Moderna,0,0
2021-03-24,Ostbelgien,AstraZeneca/Oxford,274,0
2021-03-25,,Pfizer/BioNTech,130,223
2021-03-25,,Moderna,7,0
2021-03-25,,AstraZeneca/Oxford,22,0
2021-03-25,Flanders,,0,0
2021-03-25,Flanders,Pfizer/BioNTech,20288,13138
2021-03-25,Flanders,Moderna,232,28
2021-03-25,Flanders,AstraZeneca/Oxford,11004,0
2021-03-25,Wallonia,,0,0
2021-03-25,Wallonia,Pfizer/BioNTech,12838,4484
2021-03-25,Wallonia,Moderna,648,2
2021-03-25,Wallonia,AstraZeneca/Oxford,5764,1
2021-03-25,Brussels,,0,0
2021-03-25,Brussels,Pfizer/BioNTech,2223,1600
2021-03-25,Brussels,Moderna,919,34
2021-03-25,Brussels,AstraZeneca/Oxford,3132,1
2021-03-25,Ostbelgien,,0,0
2021-03-25,Ostbelgien,Pfizer/BioNTech,285,19
2021-03-25,Ostbelgien,Moderna,1,0
2021-03-25,Ostbelgien,AstraZeneca/Oxford,237,0
2021-03-26,,Pfizer/BioNTech,619,640
2021-03-26,,Moderna,9,2
2021-03-26,,AstraZeneca/Oxford,22,0
2021-03-26,Flanders,,0,0
2021-03-26,Flanders,Pfizer/BioNTech,11888,11224
2021-03-26,Flanders,Moderna,514,8
2021-03-26,Flanders,AstraZeneca/Oxford,10063,0
2021-03-26,Wallonia,,1,0
2021-03-26,Wallonia,Pfizer/BioNTech,15193,6019
2021-03-26,Wallonia,Moderna,501,29
2021-03-26,Wallonia,AstraZeneca/Oxford,4802,1
2021-03-26,Brussels,,1,0
2021-03-26,Brussels,Pfizer/BioNTech,1466,702
2021-03-26,Brussels,Moderna,690,58
2021-03-26,Brussels,AstraZeneca/Oxford,3513,0
2021-03-26,Ostbelgien,,0,0
2021-03-26,Ostbelgien,Pfizer/BioNTech,321,13
2021-03-26,Ostbelgien,Moderna,0,0
2021-03-26,Ostbelgien,AstraZeneca/Oxford,282,0
2021-03-27,,Pfizer/BioNTech,22,58
2021-03-27,,Moderna,0,0
2021-03-27,,AstraZeneca/Oxford,15,0
2021-03-27,Flanders,,0,0
2021-03-27,Flanders,Pfizer/BioNTech,2124,2977
2021-03-27,Flanders,Moderna,0,0
2021-03-27,Flanders,AstraZeneca/Oxford,1935,0
2021-03-27,Wallonia,,0,0
2021-03-27,Wallonia,Pfizer/BioNTech,9123,625
2021-03-27,Wallonia,Moderna,181,0
2021-03-27,Wallonia,AstraZeneca/Oxford,2267,0
2021-03-27,Brussels,,0,0
2021-03-27,Brussels,Pfizer/BioNTech,547,73
2021-03-27,Brussels,Moderna,0,0
2021-03-27,Brussels,AstraZeneca/Oxford,1598,0
2021-03-27,Ostbelgien,,0,0
2021-03-27,Ostbelgien,Pfizer/BioNTech,291,2
2021-03-27,Ostbelgien,Moderna,0,0
2021-03-27,Ostbelgien,AstraZeneca/Oxford,271,0
2021-03-28,,Pfizer/BioNTech,0,3
2021-03-28,,Moderna,0,0
2021-03-28,,AstraZeneca/Oxford,0,0
2021-03-28,Flanders,,0,0
2021-03-28,Flanders,Pfizer/BioNTech,148,923
2021-03-28,Flanders,Moderna,1,11
2021-03-28,Flanders,AstraZeneca/Oxford,1237,0
2021-03-28,Wallonia,,0,0
2021-03-28,Wallonia,Pfizer/BioNTech,0,2
2021-03-28,Wallonia,Moderna,0,0
2021-03-28,Wallonia,AstraZeneca/Oxford,0,0
2021-03-28,Brussels,,0,0
2021-03-28,Brussels,Pfizer/BioNTech,2,7
2021-03-28,Brussels,Moderna,0,0
2021-03-28,Brussels,AstraZeneca/Oxford,1,0
2021-03-28,Ostbelgien,,0,0
2021-03-28,Ostbelgien,Pfizer/BioNTech,0,0
2021-03-28,Ostbelgien,Moderna,0,0
2021-03-28,Ostbelgien,AstraZeneca/Oxford,0,0
2021-03-29,,Pfizer/BioNTech,33,51
2021-03-29,,Moderna,5,0
2021-03-29,,AstraZeneca/Oxford,13,0
2021-03-29,Flanders,,0,0
2021-03-29,Flanders,Pfizer/BioNTech,851,2551
2021-03-29,Flanders,Moderna,282,391
2021-03-29,Flanders,AstraZeneca/Oxford,3787,0
2021-03-29,Wallonia,,0,0
2021-03-29,Wallonia,Pfizer/BioNTech,2911,1628
2021-03-29,Wallonia,Moderna,1802,8
2021-03-29,Wallonia,AstraZeneca/Oxford,3552,2
2021-03-29,Brussels,,0,0
2021-03-29,Brussels,Pfizer/BioNTech,3207,379
2021-03-29,Brussels,Moderna,453,182
2021-03-29,Brussels,AstraZeneca/Oxford,1312,0
2021-03-29,Ostbelgien,,0,0
2021-03-29,Ostbelgien,Pfizer/BioNTech,0,4
2021-03-29,Ostbelgien,Moderna,3,0
2021-03-29,Ostbelgien,AstraZeneca/Oxford,1,0
2021-03-30,,Pfizer/BioNTech,36,13
2021-03-30,,Moderna,13,2
2021-03-30,,AstraZeneca/Oxford,14,0
2021-03-30,Flanders,,0,0
2021-03-30,Flanders,Pfizer/BioNTech,3355,2094
2021-03-30,Flanders,Moderna,1670,345
2021-03-30,Flanders,AstraZeneca/Oxford,7318,0
2021-03-30,Wallonia,,0,0
2021-03-30,Wallonia,Pfizer/BioNTech,2680,2287
2021-03-30,Wallonia,Moderna,1543,76
2021-03-30,Wallonia,AstraZeneca/Oxford,3862,2
2021-03-30,Brussels,,0,0
2021-03-30,Brussels,Pfizer/BioNTech,3360,550
2021-03-30,Brussels,Moderna,645,244
2021-03-30,Brussels,AstraZeneca/Oxford,1232,0
2021-03-30,Ostbelgien,,0,0
2021-03-30,Ostbelgien,Pfizer/BioNTech,273,19
2021-03-30,Ostbelgien,Moderna,0,0
2021-03-30,Ostbelgien,AstraZeneca/Oxford,272,0
2021-03-31,,Pfizer/BioNTech,85,30
2021-03-31,,Moderna,17,9
2021-03-31,,AstraZeneca/Oxford,14,0
2021-03-31,Flanders,,1,0
2021-03-31,Flanders,Pfizer/BioNTech,49735,6423
2021-03-31,Flanders,Moderna,1423,734
2021-03-31,Flanders,AstraZeneca/Oxford,3217,0
2021-03-31,Wallonia,,0,0
2021-03-31,Wallonia,Pfizer/BioNTech,9279,2667
2021-03-31,Wallonia,Moderna,1340,395
2021-03-31,Wallonia,AstraZeneca/Oxford,3839,0
2021-03-31,Brussels,,1,0
2021-03-31,Brussels,Pfizer/BioNTech,2182,692
2021-03-31,Brussels,Moderna,339,168
2021-03-31,Brussels,AstraZeneca/Oxford,1257,0
2021-03-31,Ostbelgien,,0,0
2021-03-31,Ostbelgien,Pfizer/BioNTech,282,2
2021-03-31,Ostbelgien,Moderna,0,0
2021-03-31,Ostbelgien,AstraZeneca/Oxford,273,0
2021-04-01,,Pfizer/BioNTech,103,221
2021-04-01,,Moderna,12,11
2021-04-01,,AstraZeneca/Oxford,13,0
2021-04-01,Flanders,,16,0
2021-04-01,Flanders,Pfizer/BioNTech,50727,13395
2021-04-01,Flanders,Moderna,2045,2532
2021-04-01,Flanders,AstraZeneca/Oxford,4119,0
2021-04-01,Wallonia,,0,0
2021-04-01,Wallonia,Pfizer/BioNTech,9998,6277
2021-04-01,Wallonia,Moderna,1374,294
2021-04-01,Wallonia,AstraZeneca/Oxford,2598,0
2021-04-01,Brussels,,0,0
2021-04-01,Brussels,Pfizer/BioNTech,3618,1562
2021-04-01,Brussels,Moderna,419,260
2021-04-01,Brussels,AstraZeneca/Oxford,1207,0
2021-04-01,Ostbelgien,,0,0
2021-04-01,Ostbelgien,Pfizer/BioNTech,232,16
2021-04-01,Ostbelgien,Moderna,3,0
2021-04-01,Ostbelgien,AstraZeneca/Oxford,240,0
2021-04-02,,Pfizer/BioNTech,277,934
2021-04-02,,Moderna,14,10
2021-04-02,,AstraZeneca/Oxford,16,0
2021-04-02,Flanders,,480,0
2021-04-02,Flanders,Pfizer/BioNTech,34035,5436
2021-04-02,Flanders,Moderna,1555,2347
2021-04-02,Flanders,AstraZeneca/Oxford,8307,0
2021-04-02,Wallonia,,0,0
2021-04-02,Wallonia,Pfizer/BioNTech,11134,6738
2021-04-02,Wallonia,Moderna,1392,196
2021-04-02,Wallonia,AstraZeneca/Oxford,2382,0
2021-04-02,Brussels,,1,0
2021-04-02,Brussels,Pfizer/BioNTech,2493,1428
2021-04-02,Brussels,Moderna,591,372
2021-04-02,Brussels,AstraZeneca/Oxford,1214,0
2021-04-02,Ostbelgien,,0,0
2021-04-02,Ostbelgien,Pfizer/BioNTech,260,20
2021-04-02,Ostbelgien,Moderna,28,0
2021-04-02,Ostbelgien,AstraZeneca/Oxford,265,0
2021-04-03,,Pfizer/BioNTech,15,64
2021-04-03,,Moderna,0,0
2021-04-03,,AstraZeneca/Oxford,11,0
2021-04-03,Flanders,,32,0
2021-04-03,Flanders,Pfizer/BioNTech,1485,679
2021-04-03,Flanders,Moderna,6,209
2021-04-03,Flanders,AstraZeneca/Oxford,366,0
2021-04-03,Wallonia,,0,0
2021-04-03,Wallonia,Pfizer/BioNTech,5933,370
2021-04-03,Wallonia,Moderna,1525,0
2021-04-03,Wallonia,AstraZeneca/Oxford,8511,1
2021-04-03,Brussels,,2,0
2021-04-03,Brussels,Pfizer/BioNTech,989,16
2021-04-03,Brussels,Moderna,3,0
2021-04-03,Brussels,AstraZeneca/Oxford,20,0
2021-04-03,Ostbelgien,,0,0
2021-04-03,Ostbelgien,Pfizer/BioNTech,269,0
2021-04-03,Ostbelgien,Moderna,1,1
2021-04-03,Ostbelgien,AstraZeneca/Oxford,269,0
2021-04-04,,Pfizer/BioNTech,0,2
2021-04-04,,Moderna,0,0
2021-04-04,,AstraZeneca/Oxford,0,0
2021-04-04,Flanders,,0,0
2021-04-04,Flanders,Pfizer/BioNTech,1,60
2021-04-04,Flanders,Moderna,0,0
2021-04-04,Flanders,AstraZeneca/Oxford,1,0
2021-04-04,Wallonia,,0,0
2021-04-04,Wallonia,Pfizer/BioNTech,9,2
2021-04-04,Wallonia,Moderna,0,0
2021-04-04,Wallonia,AstraZeneca/Oxford,0,0
2021-04-04,Brussels,,0,0
2021-04-04,Brussels,Pfizer/BioNTech,0,0
2021-04-04,Brussels,Moderna,1,1
2021-04-04,Brussels,AstraZeneca/Oxford,0,0
2021-04-04,Ostbelgien,,0,0
2021-04-04,Ostbelgien,Pfizer/BioNTech,0,0
2021-04-04,Ostbelgien,Moderna,0,0
2021-04-04,Ostbelgien,AstraZeneca/Oxford,0,0
2021-04-05,,Pfizer/BioNTech,0,4
2021-04-05,,Moderna,6,2
2021-04-05,,AstraZeneca/Oxford,11,2
2021-04-05,Flanders,,2,0
2021-04-05,Flanders,Pfizer/BioNTech,53,190
2021-04-05,Flanders,Moderna,18,22
2021-04-05,Flanders,AstraZeneca/Oxford,36,0
2021-04-05,Wallonia,,0,0
2021-04-05,Wallonia,Pfizer/BioNTech,192,1903
2021-04-05,Wallonia,Moderna,410,2
2021-04-05,Wallonia,AstraZeneca/Oxford,9781,199
2021-04-05,Brussels,,0,0
2021-04-05,Brussels,Pfizer/BioNTech,3,24
2021-04-05,Brussels,Moderna,658,283
2021-04-05,Brussels,AstraZeneca/Oxford,768,0
2021-04-05,Ostbelgien,,0,0
2021-04-05,Ostbelgien,Pfizer/BioNTech,0,1
2021-04-05,Ostbelgien,Moderna,0,0
2021-04-05,Ostbelgien,AstraZeneca/Oxford,11,0
2021-04-06,,Pfizer/BioNTech,37,39
2021-04-06,,Moderna,20,8
2021-04-06,,AstraZeneca/Oxford,29,0
2021-04-06,Flanders,,29,0
2021-04-06,Flanders,Pfizer/BioNTech,130,928
2021-04-06,Flanders,Moderna,8464,1258
2021-04-06,Flanders,AstraZeneca/Oxford,2728,1
2021-04-06,Wallonia,,0,0
2021-04-06,Wallonia,Pfizer/BioNTech,1185,5934
2021-04-06,Wallonia,Moderna,1853,75
2021-04-06,Wallonia,AstraZeneca/Oxford,15772,10
2021-04-06,Brussels,,0,0
2021-04-06,Brussels,Pfizer/BioNTech,3518,241
2021-04-06,Brussels,Moderna,498,431
2021-04-06,Brussels,AstraZeneca/Oxford,2800,1
2021-04-06,Ostbelgien,,0,0
2021-04-06,Ostbelgien,Pfizer/BioNTech,291,136
2021-04-06,Ostbelgien,Moderna,0,0
2021-04-06,Ostbelgien,AstraZeneca/Oxford,262,0
2021-04-07,,Pfizer/BioNTech,41,14
2021-04-07,,Moderna,6,4
2021-04-07,,AstraZeneca/Oxford,24,0
2021-04-07,Flanders,,61,0
2021-04-07,Flanders,Pfizer/BioNTech,1058,1238
2021-04-07,Flanders,Moderna,7080,735
2021-04-07,Flanders,AstraZeneca/Oxford,5494,0
2021-04-07,Wallonia,,1,0
2021-04-07,Wallonia,Pfizer/BioNTech,2544,6327
2021-04-07,Wallonia,Moderna,2418,79
2021-04-07,Wallonia,AstraZeneca/Oxford,14286,5
2021-04-07,Brussels,,0,0
2021-04-07,Brussels,Pfizer/BioNTech,2302,600
2021-04-07,Brussels,Moderna,609,453
2021-04-07,Brussels,AstraZeneca/Oxford,1519,0
